ensembl_gene_id	chromosome_name	start_position	end_position	mmusculus_homolog_ensembl_gene	mmusculus_homolog_orthology_confidence
ENSG00000188888	17	36481413	36499730	ENSMUSG00000070337	1
ENSG00000169607	2	113493930	113522254	ENSMUSG00000048327	1
ENSG00000096872	9	26947037	27062928	ENSMUSG00000028576	1
ENSG00000174442	15	66797297	66842115	ENSMUSG00000032400	1
ENSG00000204839	8	144648357	144655141	ENSMUSG00000098678	1
ENSG00000167359	11	5461800	5462744	ENSMUSG00000066262	1
ENSG00000187918	11	5474638	5475707	ENSMUSG00000073932	1
ENSG00000164106	4	174305852	174327531	ENSMUSG00000031610	1
ENSG00000178980	19	48281829	48287943	ENSMUSG00000041571	1
ENSG00000169764	2	64068074	64118696	ENSMUSG00000001891	1
ENSG00000154485	10	127455022	127464390	ENSMUSG00000030981	1
ENSG00000177917	2	153574407	153617767	ENSMUSG00000026960	1
ENSG00000181609	11	5509915	5510979	ENSMUSG00000073931	1
ENSG00000175520	11	5528530	5531215	ENSMUSG00000051618	1
ENSG00000108106	19	55912652	55919145	ENSMUSG00000060860	1
ENSG00000184281	11	2421718	2425106	ENSMUSG00000045752	1
ENSG00000173442	11	65343509	65360121	ENSMUSG00000024937	1
ENSG00000138083	2	45168902	45173216	ENSMUSG00000038805	1
ENSG00000130349	6	107349407	107372546	ENSMUSG00000019797	1
ENSG00000164107	4	174446120	174451380	ENSMUSG00000038193	1
ENSG00000049759	18	55711599	56068772	ENSMUSG00000024589	1
ENSG00000180815	X	19378174	19533379	ENSMUSG00000031303	1
ENSG00000001460	1	24683489	24743424	ENSMUSG00000028801	1
ENSG00000072364	5	132211071	132299326	ENSMUSG00000049470	1
ENSG00000103249	16	1494935	1525581	ENSMUSG00000036636	1
ENSG00000115977	2	69688532	69901481	ENSMUSG00000057230	1
ENSG00000123384	12	57522276	57607134	ENSMUSG00000040249	1
ENSG00000174111	17	36508111	36556019	ENSMUSG00000038485	1
ENSG00000185658	21	40556102	40693485	ENSMUSG00000022914	1
ENSG00000152430	2	198591603	198651486	ENSMUSG00000025977	1
ENSG00000153339	18	29409136	29533099	ENSMUSG00000033382	1
ENSG00000187902	19	55940107	55954230	ENSMUSG00000053550	1
ENSG00000143437	1	150782181	150849244	ENSMUSG00000015522	1
ENSG00000112514	6	33384219	33386094	ENSMUSG00000024194	1
ENSG00000164332	5	158690089	158713044	ENSMUSG00000041231	1
ENSG00000175518	11	5535623	5537935	ENSMUSG00000051437	0
ENSG00000006282	17	48620419	48633213	ENSMUSG00000020867	1
ENSG00000164616	5	135266006	135287280	ENSMUSG00000035509	1
ENSG00000164117	4	175157809	175205415	ENSMUSG00000038206	1
ENSG00000228727	6	31730576	31732628	ENSMUSG00000036185	1
ENSG00000144741	3	66119285	66438540	ENSMUSG00000045100	1
ENSG00000212122	5	112768251	112770728	ENSMUSG00000041566	1
ENSG00000170577	2	45232300	45236569	ENSMUSG00000024134	1
ENSG00000180871	2	218990012	219001976	ENSMUSG00000026180	1
ENSG00000125875	20	416124	443197	ENSMUSG00000027465	1
ENSG00000141741	17	37884749	37887040	ENSMUSG00000002580	1
ENSG00000157884	2	26804070	26864236	ENSMUSG00000053194	1
ENSG00000137198	6	16238811	16295780	ENSMUSG00000000253	1
ENSG00000074054	2	122095352	122407163	ENSMUSG00000064302	1
ENSG00000188690	10	127477146	127511817	ENSMUSG00000030979	1
ENSG00000010704	6	26087509	26098571	ENSMUSG00000006611	1
ENSG00000157703	7	138279030	138386097	ENSMUSG00000029830	1
ENSG00000178971	17	8130191	8151362	ENSMUSG00000020898	1
ENSG00000181616	11	5565719	5566779	ENSMUSG00000042909	1
ENSG00000182612	17	79604197	79615779	ENSMUSG00000039691	1
ENSG00000187747	11	5602107	5603114	ENSMUSG00000073945	0
ENSG00000173156	11	66824289	66839484	ENSMUSG00000041845	1
ENSG00000105705	19	19386827	19431653	ENSMUSG00000011306	1
ENSG00000163788	3	43328004	43466256	ENSMUSG00000038145	1
ENSG00000115325	2	74776153	74784681	ENSMUSG00000068335	1
ENSG00000112144	6	52866077	52926600	ENSMUSG00000009828	1
ENSG00000047188	5	112849380	112930982	ENSMUSG00000034653	1
ENSG00000188343	8	94710789	94743755	ENSMUSG00000028218	1
ENSG00000112294	6	24495080	24537435	ENSMUSG00000035936	1
ENSG00000163464	2	219027568	219031718	ENSMUSG00000048480	1
ENSG00000178409	6	107386386	107436473	ENSMUSG00000038214	1
ENSG00000172667	3	178735011	178790067	ENSMUSG00000027663	1
ENSG00000156011	8	18384811	18942240	ENSMUSG00000030465	0
ENSG00000154764	3	13857755	13921618	ENSMUSG00000030093	1
ENSG00000148925	11	13409548	13484844	ENSMUSG00000038187	1
ENSG00000145757	5	94987885	95034415	ENSMUSG00000021590	1
ENSG00000185339	22	31002825	31023265	ENSMUSG00000020432	1
ENSG00000171303	2	26915619	26956288	ENSMUSG00000049265	1
ENSG00000158669	8	41434706	41482520	ENSMUSG00000031545	1
ENSG00000147813	8	144656955	144660819	ENSMUSG00000022574	1
ENSG00000139324	12	88536073	88593664	ENSMUSG00000036676	1
ENSG00000164494	6	107473761	107780768	ENSMUSG00000038240	1
ENSG00000172809	17	72199721	72206794	ENSMUSG00000057322	1
ENSG00000121236	11	5617339	5634188	ENSMUSG00000072244	1
ENSG00000171956	15	60296421	60353929	ENSMUSG00000059246	1
ENSG00000204396	6	31733367	31745108	ENSMUSG00000007030	1
ENSG00000114098	3	137906109	138017231	ENSMUSG00000032468	1
ENSG00000079257	3	158363611	158390482	ENSMUSG00000047557	1
ENSG00000156521	10	71897737	71906432	ENSMUSG00000020087	1
ENSG00000150764	11	111797868	111893308	ENSMUSG00000032064	1
ENSG00000139641	12	56512034	56538455	ENSMUSG00000025366	1
ENSG00000110448	11	60869867	60895324	ENSMUSG00000024669	1
ENSG00000163466	2	219081817	219119079	ENSMUSG00000006304	1
ENSG00000165794	14	21467414	21470030	ENSMUSG00000072572	1
ENSG00000124126	20	47240790	47444420	ENSMUSG00000039621	1
ENSG00000070985	11	2425745	2444275	ENSMUSG00000009246	1
ENSG00000068784	2	45615819	45839304	ENSMUSG00000024135	1
ENSG00000135973	2	105858200	105859924	ENSMUSG00000041907	1
ENSG00000184434	9	26993134	27005691	ENSMUSG00000049799	1
ENSG00000213699	2	26987152	27004099	ENSMUSG00000029175	1
ENSG00000164118	4	175204828	175254531	ENSMUSG00000038215	1
ENSG00000213066	6	167412670	167466201	ENSMUSG00000069135	1
ENSG00000173120	11	66886740	67025558	ENSMUSG00000054611	1
ENSG00000188501	15	66839517	66858317	ENSMUSG00000032401	1
ENSG00000133107	13	38210773	38444562	ENSMUSG00000027748	1
ENSG00000177169	12	132379196	132407712	ENSMUSG00000029512	0
ENSG00000134072	3	9799026	9811676	ENSMUSG00000030272	1
ENSG00000197483	19	55987699	55995854	ENSMUSG00000074406	1
ENSG00000089060	12	113736564	113797298	ENSMUSG00000032754	1
ENSG00000135966	2	105880871	105946491	ENSMUSG00000070939	1
ENSG00000113302	5	158741791	158757895	ENSMUSG00000004296	1
ENSG00000100036	22	31031639	31065003	ENSMUSG00000048807	1
ENSG00000090971	19	55996371	55998935	ENSMUSG00000035285	1
ENSG00000177519	2	154333852	154335322	ENSMUSG00000075334	1
ENSG00000105392	19	48322703	48346587	ENSMUSG00000041578	1
ENSG00000077420	10	26727132	26856732	ENSMUSG00000026786	1
ENSG00000152422	5	82373317	82649606	ENSMUSG00000021615	1
ENSG00000174808	4	75669969	75719896	ENSMUSG00000082361	1
ENSG00000145808	5	128795958	129074376	ENSMUSG00000053441	1
ENSG00000225485	17	36584662	36668628	ENSMUSG00000049807	1
ENSG00000167065	22	31048038	31063877	ENSMUSG00000047205	1
ENSG00000170214	5	159343790	159399551	ENSMUSG00000050541	1
ENSG00000167987	11	60897728	60929089	ENSMUSG00000048832	1
ENSG00000120156	9	27109139	27230173	ENSMUSG00000006386	1
ENSG00000160746	3	43396351	43733086	ENSMUSG00000037949	1
ENSG00000120708	5	135364584	135399507	ENSMUSG00000035493	1
ENSG00000154025	17	18853658	18925908	ENSMUSG00000042371	1
ENSG00000070182	14	65213002	65346601	ENSMUSG00000021061	1
ENSG00000120029	10	103605356	103815950	ENSMUSG00000039901	1
ENSG00000165757	10	30301729	30404423	ENSMUSG00000033960	1
ENSG00000133401	5	31639517	32111037	ENSMUSG00000022197	1
ENSG00000123815	19	41197434	41224112	ENSMUSG00000003762	1
ENSG00000169116	4	75858305	75975325	ENSMUSG00000034981	1
ENSG00000165644	10	76993727	76995788	ENSMUSG00000021773	1
ENSG00000118849	3	158414681	158450485	ENSMUSG00000049404	1
ENSG00000113312	5	159436120	159492550	ENSMUSG00000041278	1
ENSG00000251692	16	1535887	1538982	ENSMUSG00000044172	1
ENSG00000090061	14	99947506	100001381	ENSMUSG00000021258	1
ENSG00000162992	2	182537815	182545603	ENSMUSG00000034701	1
ENSG00000173198	X	77526961	77583048	ENSMUSG00000052821	1
ENSG00000137834	15	66994566	67074338	ENSMUSG00000036867	1
ENSG00000001461	1	24742284	24799466	ENSMUSG00000028803	1
ENSG00000117335	1	207925402	207968858	ENSMUSG00000016493	0
ENSG00000188334	19	48471303	48495427	ENSMUSG00000074378	1
ENSG00000100726	16	1543345	1560458	ENSMUSG00000024170	1
ENSG00000179954	19	55999771	56030465	ENSMUSG00000035279	1
ENSG00000221838	7	99699172	99707968	ENSMUSG00000019518	1
ENSG00000134152	15	34432875	34502297	ENSMUSG00000027132	1
ENSG00000164093	4	111538579	111563279	ENSMUSG00000028023	1
ENSG00000138449	2	190425305	190448484	ENSMUSG00000025993	1
ENSG00000115163	2	26987157	27023935	ENSMUSG00000029177	1
ENSG00000079332	10	71907045	71930279	ENSMUSG00000020088	1
ENSG00000175535	10	118305443	118327367	ENSMUSG00000046008	1
ENSG00000108468	17	46147414	46178883	ENSMUSG00000018666	1
ENSG00000169393	19	48497908	48528410	ENSMUSG00000020682	0
ENSG00000179300	X	77911566	77914825	ENSMUSG00000047686	0
ENSG00000172578	3	183205319	183273477	ENSMUSG00000043008	1
ENSG00000147010	X	19552093	19905719	ENSMUSG00000040990	1
ENSG00000153292	6	46965440	47010099	ENSMUSG00000041293	1
ENSG00000032389	2	3192696	3381653	ENSMUSG00000036613	1
ENSG00000112320	6	107811162	107981357	ENSMUSG00000038248	1
ENSG00000125869	20	9495005	9511171	ENSMUSG00000027270	1
ENSG00000171148	3	9821544	9834695	ENSMUSG00000048930	1
ENSG00000159374	2	74785010	74875465	ENSMUSG00000030041	1
ENSG00000163743	4	76404247	76439974	ENSMUSG00000029397	1
ENSG00000152266	11	13513602	13517728	ENSMUSG00000059077	1
ENSG00000147145	X	78003206	78012591	ENSMUSG00000049929	1
ENSG00000112486	6	167525295	167553184	ENSMUSG00000040899	1
ENSG00000184470	22	19863040	19929341	ENSMUSG00000075704	1
ENSG00000169972	1	1243947	1247057	ENSMUSG00000051557	1
ENSG00000205476	14	99977603	100070363	ENSMUSG00000084883	1
ENSG00000186367	5	129083772	129102425	ENSMUSG00000050875	1
ENSG00000164292	5	95049226	95160087	ENSMUSG00000021589	1
ENSG00000113580	5	142657496	142815077	ENSMUSG00000024431	1
ENSG00000184792	22	31089769	31303811	ENSMUSG00000020435	1
ENSG00000172878	2	172864490	172947158	ENSMUSG00000041921	1
ENSG00000138434	2	182756560	182795465	ENSMUSG00000027007	1
ENSG00000229859	11	60970779	60980570	ENSMUSG00000024738	1
ENSG00000168724	5	34929698	34959069	ENSMUSG00000044224	1
ENSG00000073969	17	44668035	44834830	ENSMUSG00000034187	0
ENSG00000167380	19	44669226	44682534	ENSMUSG00000050605	0
ENSG00000184939	16	68563993	68609975	ENSMUSG00000031907	1
ENSG00000198108	5	129240165	129522327	ENSMUSG00000058152	1
ENSG00000115091	2	114647537	114720173	ENSMUSG00000026341	1
ENSG00000197601	11	13690217	13753893	ENSMUSG00000030759	1
ENSG00000121879	3	178865902	178957881	ENSMUSG00000027665	1
ENSG00000150768	11	111895538	111935114	ENSMUSG00000000168	1
ENSG00000108278	17	34842473	34855154	ENSMUSG00000020526	0
ENSG00000120160	9	27284656	27297137	ENSMUSG00000028575	0
ENSG00000166949	15	67356101	67487533	ENSMUSG00000032402	1
ENSG00000078589	X	78200829	78217451	ENSMUSG00000050921	1
ENSG00000172020	3	115342171	115440337	ENSMUSG00000047261	1
ENSG00000104611	8	19171128	19253729	ENSMUSG00000053886	1
ENSG00000120436	6	167569759	167571817	ENSMUSG00000071311	1
ENSG00000173020	11	67033881	67054027	ENSMUSG00000024858	1
ENSG00000169213	1	52373628	52456436	ENSMUSG00000003411	1
ENSG00000121152	2	97001525	97039583	ENSMUSG00000034906	1
ENSG00000141738	17	37894180	37903544	ENSMUSG00000019312	1
ENSG00000169567	5	130494720	130507428	ENSMUSG00000020267	1
ENSG00000135426	12	55341802	55378530	ENSMUSG00000034833	0
ENSG00000055130	7	148395006	148498128	ENSMUSG00000029686	1
ENSG00000053918	11	2465914	2870339	ENSMUSG00000009545	1
ENSG00000164885	7	150750899	150755617	ENSMUSG00000028969	1
ENSG00000120162	9	27325207	27529779	ENSMUSG00000073910	1
ENSG00000128463	15	34517200	34522357	ENSMUSG00000027131	1
ENSG00000135127	12	120427673	120532298	ENSMUSG00000041609	1
ENSG00000135974	2	105953816	105965668	ENSMUSG00000010290	1
ENSG00000105507	19	48533210	48547310	ENSMUSG00000005649	1
ENSG00000147138	X	78426469	78427726	ENSMUSG00000073008	1
ENSG00000110881	12	50451331	50477394	ENSMUSG00000023017	1
ENSG00000173064	12	112597992	112819896	ENSMUSG00000042744	1
ENSG00000164120	4	175411328	175444305	ENSMUSG00000031613	1
ENSG00000187535	16	1560428	1662111	ENSMUSG00000024169	1
ENSG00000241553	3	9834179	9849410	ENSMUSG00000079426	1
ENSG00000147896	9	27524312	27526496	ENSMUSG00000042993	0
ENSG00000078596	X	78615881	78623164	ENSMUSG00000031239	1
ENSG00000205846	12	8608522	8630926	ENSMUSG00000023349	1
ENSG00000117602	1	24829387	24867530	ENSMUSG00000059713	1
ENSG00000124198	20	47538427	47653230	ENSMUSG00000074582	1
ENSG00000112578	6	41888926	41900784	ENSMUSG00000023988	1
ENSG00000205581	21	40714241	40721573	ENSMUSG00000040681	1
ENSG00000096060	6	35541362	35696360	ENSMUSG00000024222	1
ENSG00000187550	19	56041100	56048456	ENSMUSG00000030433	1
ENSG00000124688	6	43597277	43608689	ENSMUSG00000034509	1
ENSG00000120686	13	38923986	38937140	ENSMUSG00000027746	1
ENSG00000062038	16	68670092	68756519	ENSMUSG00000061048	1
ENSG00000117862	1	52485803	52521843	ENSMUSG00000028567	1
ENSG00000147894	9	27546544	27573864	ENSMUSG00000028300	1
ENSG00000166527	12	8662071	8674962	ENSMUSG00000030144	1
ENSG00000086544	19	41223008	41246765	ENSMUSG00000003752	1
ENSG00000120440	6	167738574	167772991	ENSMUSG00000079722	0
ENSG00000157851	2	27070615	27173219	ENSMUSG00000029168	1
ENSG00000231274	19	56052023	56056909	ENSMUSG00000085272	1
ENSG00000124788	6	16299343	16761722	ENSMUSG00000046876	1
ENSG00000184454	1	24882602	24935819	ENSMUSG00000043924	1
ENSG00000165655	10	77157588	77161664	ENSMUSG00000039081	1
ENSG00000187021	10	118349897	118368687	ENSMUSG00000042179	1
ENSG00000165512	10	45495923	45500774	ENSMUSG00000059878	0
ENSG00000218891	19	56088899	56092211	ENSMUSG00000051550	1
ENSG00000105499	19	48551100	48614074	ENSMUSG00000033847	1
ENSG00000101695	18	29598335	29653176	ENSMUSG00000033107	1
ENSG00000119333	9	131395940	131419066	ENSMUSG00000039715	1
ENSG00000171862	10	89622870	89731687	ENSMUSG00000013663	1
ENSG00000135622	2	74881355	74909186	ENSMUSG00000000627	1
ENSG00000256574	10	45798102	45811056	ENSMUSG00000053391	1
ENSG00000185527	17	79617489	79630142	ENSMUSG00000025386	1
ENSG00000118855	3	158449987	158547508	ENSMUSG00000027775	1
ENSG00000179943	19	56102746	56113336	ENSMUSG00000061374	1
ENSG00000150773	11	111934734	111944998	ENSMUSG00000000167	1
ENSG00000188493	19	41246761	41257458	ENSMUSG00000078786	1
ENSG00000165066	8	41502697	41508855	ENSMUSG00000063672	0
ENSG00000091527	3	133292574	133309105	ENSMUSG00000032803	1
ENSG00000171794	10	135043778	135045062	ENSMUSG00000047751	1
ENSG00000181786	19	8807751	8809172	ENSMUSG00000092519	1
ENSG00000101349	20	9518036	9819689	ENSMUSG00000039913	1
ENSG00000198315	6	28109688	28127250	ENSMUSG00000063894	1
ENSG00000166523	12	8685901	8693559	ENSMUSG00000030142	1
ENSG00000147408	8	19261672	19615540	ENSMUSG00000036356	1
ENSG00000151650	10	135050908	135055433	ENSMUSG00000025469	0
ENSG00000181733	19	8841316	8842371	ENSMUSG00000061561	0
ENSG00000186687	5	130506503	130541119	ENSMUSG00000020268	1
ENSG00000163013	2	73481810	73511559	ENSMUSG00000047013	1
ENSG00000150893	13	39261266	39460074	ENSMUSG00000037016	1
ENSG00000144278	2	154728426	155310361	ENSMUSG00000060988	1
ENSG00000181016	7	112120908	112131117	ENSMUSG00000071342	0
ENSG00000134758	18	29671818	29711524	ENSMUSG00000024317	1
ENSG00000229183	11	60989688	61018929	ENSMUSG00000046213	0
ENSG00000258659	11	5640994	5665628	ENSMUSG00000056144	0
ENSG00000131470	17	40724333	40729849	ENSMUSG00000019303	1
ENSG00000160570	19	42702750	42724292	ENSMUSG00000054499	1
ENSG00000167785	19	8920380	8943004	ENSMUSG00000074500	1
ENSG00000115641	2	105974169	106054970	ENSMUSG00000008136	1
ENSG00000174482	9	27948076	28670283	ENSMUSG00000045083	1
ENSG00000198841	1	52497775	52499488	ENSMUSG00000073775	1
ENSG00000115896	2	198669426	199437305	ENSMUSG00000038349	1
ENSG00000135517	12	56843286	56862950	ENSMUSG00000025389	1
ENSG00000177192	12	132413745	132428406	ENSMUSG00000029507	1
ENSG00000175183	12	77252495	77272840	ENSMUSG00000020186	1
ENSG00000079215	5	36606457	36688436	ENSMUSG00000005360	1
ENSG00000146285	6	108025308	108145521	ENSMUSG00000044770	1
ENSG00000115008	2	113531492	113542167	ENSMUSG00000027399	1
ENSG00000133226	1	24958207	24999758	ENSMUSG00000028809	1
ENSG00000151651	10	135075907	135090372	ENSMUSG00000025473	1
ENSG00000100593	14	77940740	77965210	ENSMUSG00000050671	1
ENSG00000185565	3	115521235	117716095	ENSMUSG00000061080	1
ENSG00000108479	17	73747675	73761792	ENSMUSG00000020766	1
ENSG00000176422	12	56862301	56864763	ENSMUSG00000051346	1
ENSG00000134717	1	52521797	52556388	ENSMUSG00000028568	1
ENSG00000119335	9	131445703	131458679	ENSMUSG00000054766	1
ENSG00000132623	20	9966774	10037410	ENSMUSG00000074771	1
ENSG00000141540	17	72209653	72258155	ENSMUSG00000034714	1
ENSG00000184378	3	169484709	169487683	ENSMUSG00000037737	1
ENSG00000105929	7	138391040	138484305	ENSMUSG00000038600	1
ENSG00000196850	12	110969120	111021125	ENSMUSG00000038582	1
ENSG00000173681	X	19930978	19988416	ENSMUSG00000044150	1
ENSG00000129933	19	19431490	19469563	ENSMUSG00000031858	1
ENSG00000133115	13	39540062	39565203	ENSMUSG00000027744	1
ENSG00000155749	2	202152994	202222121	ENSMUSG00000047528	0
ENSG00000170948	19	8943074	8954016	ENSMUSG00000038691	1
ENSG00000093010	22	19929130	19957498	ENSMUSG00000000326	1
ENSG00000172426	6	43612783	43640336	ENSMUSG00000023966	1
ENSG00000145723	5	102421704	102455855	ENSMUSG00000026333	1
ENSG00000204237	17	79632066	79633665	ENSMUSG00000039670	0
ENSG00000122729	9	32384618	32454767	ENSMUSG00000028405	1
ENSG00000114796	3	183353356	183402265	ENSMUSG00000062901	1
ENSG00000111732	12	8754762	8765467	ENSMUSG00000040627	1
ENSG00000167625	19	42724423	42732353	ENSMUSG00000046541	1
ENSG00000182093	21	40752170	40800454	ENSMUSG00000023147	1
ENSG00000170234	5	159488808	159546430	ENSMUSG00000044950	1
ENSG00000148459	10	26986588	27035727	ENSMUSG00000026784	1
ENSG00000185298	17	79633394	79640934	ENSMUSG00000049957	1
ENSG00000182218	14	100111447	100146906	ENSMUSG00000021260	1
ENSG00000180817	10	71962586	71993667	ENSMUSG00000020089	1
ENSG00000133818	11	14299472	14386052	ENSMUSG00000055723	1
ENSG00000116044	2	178092323	178257425	ENSMUSG00000015839	1
ENSG00000131634	16	1578689	1605581	ENSMUSG00000024168	1
ENSG00000183020	11	924894	1012239	ENSMUSG00000002957	1
ENSG00000174059	1	208057594	208084747	ENSMUSG00000016494	1
ENSG00000184277	15	102161847	102192594	ENSMUSG00000078681	1
ENSG00000120685	13	39584003	39612252	ENSMUSG00000049504	1
ENSG00000167741	17	4460222	4464113	ENSMUSG00000040471	1
ENSG00000179921	2	219124219	219128582	ENSMUSG00000064272	1
ENSG00000171443	19	56111388	56114504	ENSMUSG00000051184	1
ENSG00000170190	17	73083822	73102257	ENSMUSG00000045775	1
ENSG00000170231	5	159614374	159665742	ENSMUSG00000020405	1
ENSG00000261221	19	56116771	56128635	ENSMUSG00000074405	1
ENSG00000171121	3	178957530	178984790	ENSMUSG00000091091	1
ENSG00000103591	15	67493371	67547533	ENSMUSG00000037257	1
ENSG00000179922	19	56132108	56135967	ENSMUSG00000043290	1
ENSG00000157077	1	52608046	52812358	ENSMUSG00000034557	0
ENSG00000181143	19	8959520	9092018	ENSMUSG00000032134	0
ENSG00000135423	12	56864736	56882198	ENSMUSG00000044005	1
ENSG00000148655	10	77360998	78319925	ENSMUSG00000063458	1
ENSG00000163781	3	133317019	133380737	ENSMUSG00000032555	1
ENSG00000213015	19	56146382	56154835	ENSMUSG00000055633	1
ENSG00000143379	1	150898739	150937213	ENSMUSG00000015697	1
ENSG00000132475	17	73772515	73781974	ENSMUSG00000060743	0
ENSG00000188176	17	4487294	4511614	ENSMUSG00000045667	1
ENSG00000092020	14	35554673	35591723	ENSMUSG00000021022	1
ENSG00000085274	3	169490619	169507504	ENSMUSG00000037730	1
ENSG00000170893	3	129693148	129696781	ENSMUSG00000005892	1
ENSG00000204394	6	31745295	31763730	ENSMUSG00000007029	1
ENSG00000198937	6	37450696	37467698	ENSMUSG00000024018	1
ENSG00000007545	16	1662326	1727909	ENSMUSG00000038002	1
ENSG00000038427	5	82767284	82878122	ENSMUSG00000021614	1
ENSG00000013016	2	31456880	31492313	ENSMUSG00000024065	1
ENSG00000126062	3	50392180	50397041	ENSMUSG00000010045	1
ENSG00000196535	17	27400528	27507430	ENSMUSG00000000631	1
ENSG00000170929	19	9203855	9204889	ENSMUSG00000054141	1
ENSG00000178921	17	8150936	8173809	ENSMUSG00000020899	1
ENSG00000196843	2	97202480	97218375	ENSMUSG00000037447	1
ENSG00000104529	8	144661867	144681711	ENSMUSG00000055762	1
ENSG00000150776	11	111944810	111955874	ENSMUSG00000059820	1
ENSG00000173581	19	56152428	56164527	ENSMUSG00000035228	1
ENSG00000100596	14	77972340	78083116	ENSMUSG00000021036	1
ENSG00000184368	X	20024831	20135035	ENSMUSG00000041020	1
ENSG00000170920	19	9236688	9237626	ENSMUSG00000095957	0
ENSG00000183963	22	31460091	31500743	ENSMUSG00000020439	1
ENSG00000160447	9	131464802	131483197	ENSMUSG00000026785	1
ENSG00000127837	2	219128850	219134980	ENSMUSG00000006299	1
ENSG00000025796	6	108188960	108279393	ENSMUSG00000019802	1
